"Nurses around the U.S. are getting burned out by the COVID-19 crisis and quitting, yet applications to nursing schools are rising. https://t.co/uTgDamhBLS",0,Education,5
"#UK #fridaymorning #COVID19   

UK Scientists are scrambling to explain the surprising, sudden decline in public infections, merely due however to the public's surprising, sudden return to some sort of common sense regarding jabs and masks!",0,Masks,0
"INFORMATION ON HOW TO UPDATE YOUR COVID-19 VACCINATION HISTORY IN MYSEJAHTERA TO ALL MALAYSIANS WHO HAVE RECEIVED THEIR VACCINATIONS ABROAD.
@MalaysiaMFA @kkmm_gov @MKNJPM https://t.co/v72e9CZ3fu",0,Politics,12
QQ Plot for Covid Deaths per 1K for 7D Ending on 2021-10-19 and Previous 7D Using County Data:  Covid data insights from our data scientists and USAFacts #dataanalysis #datascience #dataanalytics #datavisualizations #covid19 #coronavirus #covid_19 https://t.co/XUrmc5aTvX,0,Science,7
?symptomatic ?need a swab Bidston Train station is a local offer the team have had some amazing feedback for supporting local residents aged 3 +https://t.co/uBPVlDPCJE @wchc_nhs @lowirral @WirralCouncil @TomorrowsWomen @TheHealthHubCe1 @TheHiveYZ,0,Health,9
I got my COVID-19 Vaccine. Being part of HISTORY. 💉💉 I hope this is the end of bad era of COVID-19. #COVID19 #VAccinesAreSafe #WashYourHands #SocialDistancing #maskisthevaccine https://t.co/uoVqbB2z19,0,Vaccine,1
"""Squeeze the brake pedal"" implies someone is driving - utter twat for a PM

BBC News - Coronavirus: PM postpones lockdown easing in England
https://t.co/fkV8TSm7iD",0,Lockdown,4
"#COVID19 pushed #children’s voices even further out of #climate discussions and decisions ⚠️ #COP26 NEEDS to include the voices of children 🗣️ from around the world to ensure that their experiences, views and demands inform climate policies. #ClimateCrisis https://t.co/vg5TEFbait",0,Legislation,11
Appreciate joining #A2gether in this #COVID19 pandemic message-We each have an important role to play in keeping our community healthy &amp; safe &amp; ensuring a successful return to school for our Ss #WearAMask #WatchOurDistance TY for support &amp; partnership!@wcpublichealth #A2gether20 https://t.co/xwhBcpbMkn,0,Masks,0
"Hey, QAnon followersI just heard drinking bleach will cure the Coronavirus! You really need to do this! https://t.co/r1uSNYDRF8 
#Q #Qanon #inQwetrust #qfollowersarejusttrumpvoters #fucktrump #fucktrumpsupporters #fucktrumpenablers",1,Treatment,6
"From 11 November, all care home workers and anyone entering a care home must be fully vaccinated against #COVID19 unless they are exempt

https://t.co/ehSntUZ68f",0,Work,10
@SafiyahNoor1 @B52Malmet Oh I guess they are waiting for the full on outbreak of the coronavirus in the US before acting. I just read that physicians now say that you can may have the virus up to 14 days before any symptoms show. Doesn't sound good to me!,1,Symptoms,2
Grim but essential reading for those who believe the government were ‘doing their best’. https://t.co/TIoZEw1qoq,1,Politics,12
"Trump will sign order to temporarily suspend immigration:  MAKE IT PERMANENT!!!   The immigrant masses sponsored and pushed by the subversive Democrats are people who brought in the Coronavirus into this country.  Democrats are cancerous.  
 https://t.co/JTbzZWzjSw via @AOL",1,Politics,12
"Dr. Mina 2day on the CHEAP paper-based #COVID19 tests, no Rx/DRs, was mind-blowing! ""If 100 ppl just infected 90 ppl going forward for 4 wks, as opposed to 150, we'd reduce our trend by 90%!"" @POTUS please consider this in your #DPA - let's allow Americans to FIGHT THIS WAR! https://t.co/sfcTkSCqTP",1,Testing,14
New article: Radiation oncology teaching provision and practice prior to and during the first wave of the COVID-19 pandemic in medical schools in the United Kingdom and the Republic of Ireland: a cross-sectional survey https://t.co/7LmpfGCrfT #coronavirus #COVID19 #2019ncov https://t.co/JVFtIEVmpx,0,Education,5
"“My pregnant wife got  #COVID19, 1 week hospitalized, transportation, food, medical care... How much did it cost me ??? $ 0.00 !!! Do I have to explain it?” #UnblockCuba https://t.co/SbRUCPz6hV",0,Health,9
"Justice Brett Kavanaugh tests positive for Covid-19

https://t.co/jSggVPnsCZ",0,Testing,14
"⁦@NYCMayor⁩ 🤡 

NYC to close schools, nonessential businesses in 9 zip codes amid rise is coronavirus cases, de Blasio says

https://t.co/zO24jgzzcj",1,Education,5
52 active cases of COVID-19 in Guernsey 🙃🙃🙃🙃🙃🙃,0,Statistics,8
"US reports new daily record, tops 4,000 coronavirus deaths for the first time https://t.co/aLrmtuU62Z",0,Statistics,8
"@VP #5M=#MASK+wash hand+distancing+avoid crowd+reduce mobility+air circulation via open windows+door THE EASIEST WAY not to get #Covid19.Worldwide gov silly waiting f.#vaccine than 5M,why world must live w/#CORONA,COZ NO VACCINE EFFECTIVE 100%=MASK etc NEEDED https://t.co/b9m20DgtFa.",0,Masks,0
"Jarris: It is a very challenging time to be a local, state, tribal, territorial health official where your science-based decisions are sometimes met in ways that we wish were otherwise. #NA360 #COVID19",0,Science,7
Darryl Pines: Demand UMD Prioritize Students over Profit in Changing COVID-19 Response Policies - Sign the Petition! https://t.co/Bd6VKFUFrH via @Change,0,Legislation,11
"@aslisuroboyo #PCR positive rate 47.88%+who said Covid19 down,INA never serious EVEN NOW AS EMERGENCY ALREADY.18 Juli:192.918 spesimen(44.721 NEW)=TEST DOWN 20%,why new #Covid19 AS IF DOWN 20%,INA/RI never serious why forever Corona DAUERWELLE.Kl CINTA RI,hrs masker+5M https://t.co/iNy7VxW1qR.",1,Testing,14
Did you watch 'The truth about boosting your immune system'? A definitive guide to defending yourself against Covid-19 and other diseases. Catch it... on Clickview now! University Studies at West Suffolk College West Suffolk College https://t.co/GJVlB7JkcC,0,Education,5
Total Confirmed Covid Cases by County For FL   2021-10-26:  Updated Covid insights from our data scientists and USAFacts #datavisualization #datascience #analytics #data #covid19 #coronavirus #covid_19 https://t.co/wA29qRUfVS,0,Science,7
"@page_eco Yeah true, but w Covid19, in my mind, you cannot touch your loved ones or be w them when they die. I think that's the difference (and the sad truth) now before we have a vaccine to cure it.",1,Treatment,6
"I have been hearing about the #CoronaVirus, what are the #Symptoms? Are there any ways to prevent it?",0,Symptoms,2
"Last weekend I had a cough for a couple days. I know that's one of the many symptoms of covid-19 so I wanted to make sure and got tested at the Thunderbird House Walk in site.

I'm happy to report MC is still covid free!!

#Winnipeg #Health #BeSafe #Covid19 https://t.co/32DD5nAG46",0,Symptoms,2
"Why are we not questioning the new science (masks) when we see the failures of the old science (models)?

""Governor Walz relied heavily on these projections when he made his decision to issue a stay-at-home order on March 27.""
#COVID19
@WCCO @FOX9 @MPRnews
https://t.co/2f6PuPKAfj https://t.co/Ot8RrmIpA1",1,Science,7
"My heart is broken for this health care hero, her loved ones, and the warriors still battling #COVID19 at Sienna Altamont Care Community. This horrible tragedy is a reminder of the danger frontline workers are facing, and the support and protection they need. https://t.co/FxebBZ5HGv",0,Work,10
"The Philippine Red Cross (PRC) strongly supports the WHO's campaign on getting more Filipinos, particularly the COVID-19 priority group A2 or senior citizens, to get vaccinated as soon as they can.
Read more:
https://t.co/ahQPtLdPKV
#RESBAKUNA #BIDABakunation #BIDASolusyon+",0,Health,9
"@steve4995 @AndrewGibsonMBA @SpeechUnion @guardian Guessing you missed Andrew's talk of lockdown scepticism. Talk of a "" cancel culture "" is a great distraction from the government's handling of COVID19, I can't understand why people fall for it.",1,Lockdown,4
Rigler: Here’s a new resource to connect COVID-19 patients with monoclonal antibody treatments https://t.co/vpxinPM7GS,0,Treatment,6
"@BrookingsMetro The correlation between death rates (and case rates) is strengthening, if anything, with both density and Democratic vote. Yes, COVID19 is spreading to redder and less urban places, but deaths and cases are as strongly skewed toward urban &amp; blue counties as before. https://t.co/M6hRvoVCxa",0,Statistics,8
@PadmaLakshmi @chriswallace During the debate with Joe Biden.  President Trump stated they were working on a cure and would have a vaccine soon. I guess he was correct him and some of his people were the ones to show us there is a cure for the Coronavirus. Thank you President Trump and your colleagues,1,Treatment,6
We need to be very careful about opening schools in the fall. #education #COVID19 https://t.co/GRv2NeM5SF,0,Education,5
"A perfect click of setting sun by heenashah932 .

#Covid19 #CoronaVirus
#Lockdown #Lockdown2020
#QuarantineLife  #nikond3200
#nikonphotography #ConquerCorona @ Ahmedabad, India https://t.co/giu09BBami",0,Quarantine,3
"Spent many lockdown hours at my sewing machine making scrubs bags and #masks. #coronavirus #lockdown #safeactivitiescovid19 #occupationinisolaton #OccupationalTherapy #OCCOVID19 find enjoyment at home, flow will help the time pass and reduce anxiety #NHSThankYou https://t.co/8BGRELiKcU",0,Lockdown,4
"📢Up now: Read the latest diary entries from our #COVID19 Outreach Workers in #SouthSudan!

""I feel very happy because the community is longing for peace.""
- Simon (Mangaten IDP Camp)

🆕 Stay up to date on NP's project with OFDA (@USAID)! 👉 https://t.co/WndfDrHWjp https://t.co/pHngEgAfn3",0,Work,10
The US government's top infectious diseases advisor says the Trump administration pushed back on implementing social distancing measures for a month. https://t.co/MlW1GFkZNa @AshleeMullany #7NEWS https://t.co/3DlzZczvJa,0,Politics,12
"Scientists are moving at record speed to create new coronavirus vaccines

https://t.co/epvG7ty7Zp",0,Science,7
"Things have changed. Is your workplace ready for the 
""next normal""?  #workplacesafety #covid19 #NewNormal2020 #officedesign @workdesignmag 

https://t.co/T1BpfhFm1X",0,Work,10
Agüero is not injury. Some Covid-19 case close to him and it is necessary some quarantine until a new test. He hasn't it at this moment but it is for protocol.,1,Quarantine,3
"Emergency medical service workers in Queens described living and working in what amounts to a ""war zone"" as they seek to help residents during the COVID-19 pandemic. https://t.co/qxaGpxrlcY",0,Work,10
"@Dziewanna_11 @dvx_ardorensis The correct treatment for severe COVID-19 related sepsis is non-invasive ventilation, steroids, and antioxidant infusions. Most of the drugs repurposed for COVID-19 that show any benefit whatsoever in rescuing critically-ill COVID-19 patients are antioxidants. N-acetylcysteine,",0,Treatment,6
"Well, they built it in just 2 days a fully functional hospital for infected(quarantine) #coronavirus #CoronaOutbreak https://t.co/3N4GSdsRFO",1,Quarantine,3
"I'm not in the mood for a vaccine passport or wearing a mask or any lockdowns so I won't be doing any, that's how it works isn't it. #COVID19",0,Masks,0
"@manuelacosta370 With the risks of COVID-19 children will become infected (31% of children tested in FL have tested positive) then they will have to quarantine at home, but must learn. Worse, they may have to quarantine in a hospital, however are most likely to recover. In either situation",0,Quarantine,3
Questions raised over hydroxychloroquine study which caused WHO to halt trials for Covid-19 | Science | The Guardian https://t.co/I7UEiJE8Hf,0,Science,7
"""this is the real school, this isn't the 'read the books' school"". So this fool would rather learn about covid-19 by contracting it rather than listen to the scientists and doctors! https://t.co/I7pA5gIZnr",1,Science,7
"143 Fully Vaccinated Oregon Residents Who Received Pfizer Vaccine Have Died Of COVID-19 #NewsBreak 
https://t.co/OpHmHnwajp",0,Vaccine,1
"@MaddMikie @ScottGottliebMD You might want to dig deeper. 
The cdc again reiterated those claims about mask wearing and increases covid-19 are incorrect 
Was related to indoor dinning. And other indoor activities where no masks.",1,Masks,0
"@1988cyclone @DaRefScottGrady @TheRightMelissa Earlier this year both me and a thoroughly vaxxed coworker who worked alongside me were required to self isolate...

... after he developed symptoms of COVID-19 and STILL tested positive.

I often juice and ingest vitamins yet never became ill, so to answer your question... NO!",0,Symptoms,2
Why can we not learn from other countries.  That's right Scott didn't order vaccines earlier and doesn't want to be behind the rest of the world. Or Economy over people. https://t.co/2JpxCUo5mH,1,Vaccine,1
"Good to see Sadiq Kahn has the good sense to make wearing masks compulsory on London Transport in spite of the Johnson regime recklessly lifting remaining  #COVID19 restrictions next Monday.. 

#R4Today #BBCBreakfast #wednesdaythought #ToryCovidCatastrophe
https://t.co/bjl4JryNtn",1,Masks,0
"@dandrezner From 2017: A lab in Wuhan is on the cusp of being cleared to work with the world’s most dangerous pathogens...Scientists outside China worry about pathogens escaping, adding a biological dimension to geopolitical tensions between China &amp; other nations. 

https://t.co/MHg30DXa4j",1,Science,7
WHO declares the new coronavirus outbreak a Public Health Emergency of International Concern🤔🤔🤔,0,Travel,13
"1959 New confirmed cases with #Covid19 and 40 new deaths recorded.
 #OmanVsCovid19 https://t.co/0iwughh1cC",0,Statistics,8
Top White House aide Stephen Miller tests positive for Covid-19 - CNNPolitics https://t.co/gSD8EJspDe,1,Statistics,8
"@AGAshleyMoody @JoeBiden @FoxNews @AmericaRpts @AnitaJVogel Florida Covid-19 DEATHS:
6/1/2021
Total Deaths: 36,985

6/6/2021
DeSantis: “DEATH OVER FAUCISM” 

April-July: Anti-Mask &amp; Anti-Vaccine Mandates.

Since June, Florida accounted total of 1.3 million cases and 22,510 DEATHS. 

10/28/2021 
Total Deaths: 59,495

#DeathSantis ⚰️ https://t.co/lOcStSxrN7",1,Vaccine,1
@KenHaddad @tompor @umichmedicine Michigan Medicine = Major Disappointment (with #CovidVaccine 💉💉and #COVID19 in general...),0,Vaccine,1
Opinion | The Dangerous History of Immunoprivilege - The New York Times https://t.co/XGYKY8SyvT,0,Politics,12
"I am going to reiterate AGAIN...you will NOT get as sick, you may experience mild symptoms or none at all, you will NOT be hospitalized &amp; it will NOT be life-threatening as long as you've been vaccinated!!!!!  #GetYourFckingVaccine (intentionally left off the ""u"") https://t.co/b12kn4zVsy https://t.co/vXVVSx5rZT",1,Symptoms,2
"two people are in hospital COVID-19 units, including one in ICU.

On July 15, Nova Scotia Health Authority's labs completed 2,626 tests.

There were 4,096 tests administered between July 9 and 15 at the rapid-testing pop-up sites in Halifax, Cole Harbour, ...",0,Testing,14
"Check the symptoms of Coronavirus disease (COVID-19)? Answers at Medatest COVID-19 Q&amp;A. (Update 9 January 2020). This Q&amp;A will be updated as more is known about COVID-19, how it spreads and how it is affecting people worldwide.

https://t.co/9npeu8V1gk https://t.co/gbpVTOqqfB",0,Symptoms,2
Biden Campaign Suspends Travel for Harris After Communications Director Tests Positive for Covid-19 https://t.co/5qx7pblkBe via @politicususa,1,Testing,14
".@NHSEngland @HorizonsNHS @NHSProviders @NHSConfed @DHSCgovuk #ambulance services are the glue that can hold an integrated system together, seamlessly joining and coordinating access to 999, 111, OOH, PTS and SPOAs for #community and #mentalhealth services https://t.co/tAk4rsVWCL",0,Health,9
@BipolarBlogger @zaranosaur This will only let the covid-19 virus prevail and potentially mutate into a more dangerous strain.,0,Travel,13
Why Do Some People With COVID-19 Get Symptoms While Others Don't? https://t.co/2To5G8v9N9 https://t.co/gBJDupCRxB,0,Symptoms,2
The person infected with #coronavirus in #Kerala has been shifted from Thrissur General Hospital to the isolation ward of Thrissur Medical College due to security reasons. (ANI) (Pic Credits: The Hindu) #coronavirusindia https://t.co/vYCjGKOxvk,0,Health,9
"NCOC daily update: 689 new cases, 18 deaths from Covid-19 https://t.co/2ME6F3aCri",0,Statistics,8
"Eaker’s coach says USA teammate Leanne Wong must also stay isolated because the Japanese Gov’t considered her in close contact. Wong, 17 is an alternate is not allowed to train during isolation. Eaker was vaccinated 2 months ago. #NexstarNation #TokyoOlympics #Tokyo2020 https://t.co/1jjmE6laje",1,Travel,13
"Two more teachers at Bacchus Marsh Grammar have reportedly returned positive coronavirus tests, taking the total number of cases from the school to 5",1,Testing,14
"@Education4Libs Some of you may have noticed the absence of our diplomatic editor and foreign affairs columnist, Roger Boyes. Roger developed pneumonia from Covid-19 in early March and was on a ventilator for ten days in St Thomas' Hospital,",0,Education,5
"@PeterStefanovi2 Dreadful lying woman. The Tories not only got rid of 21,000 police officers and 1000s of PCSO's, what Priti 'Awful' Patel also conveniently neglects to tell the public is that it usually takes about three years to train as a constable! How does training work during #COVID19 ?",1,Travel,13
"""In China, women's wages are 64% of men for the same work.

In Benin, 97% of workers in informal sector were women in 2018.

Under #COVID19, there is even a greater need for advancing #GenderEquality. ""

@NavchaaSuren , UNFPA China Rep. a.i. at the China-Benin Youth Dialogue. https://t.co/ufAlwA67Oy",0,Work,10
@crbarnes001 @EMR_ICMS The figures I saw of deaths FROM Covid19 were less than 2000. Interestingly Government of Gibraltar figures make the distinction between OF and WITH!,1,Politics,12
Feds ask Canadians to stop all travel to epicentre of coronavirus in China https://t.co/suNPMYkav3,1,Travel,13
"I contracted COVID-19 in April, was quite sick but able to recover without hospitalization.

I still suffer from long-COVID symptoms such as insomnia, brain fog and fatigue. 

The further damage to my respiratory system is unknown.",0,Symptoms,2
Senate and Governmental Affairs Committee quickly approves @Louisiana_sos's revised emergency election plan unanimously after rejecting previous plan #lagov #lalege #COVID19,1,Politics,12
"Happening Now at #TrisanCentre  in #Schomberg Walk in's 1st and 2nd doses accepted today. #Pfizer (12-17 yrs) &amp;  #Moderna &amp; #Pfizer(18+ yrs) @VaxHuntersCan 
#gotmyshotinking #vaccine #pfizer #moderna #hospallcares  #hospallprivatehomecare #hospallhomecare  #covid19",0,Vaccine,1
"@StanJoeAlwyn @spectatorindex We found our new strain back in December and this we report our highest daily new cases.
https://t.co/a5EMv2dgfD",0,Travel,13
African students in China are struggling to find food and supplies in the coronavirus lockdown https://t.co/HVhHDQmubV via @qzafrica,0,Lockdown,4
Had my first vaccine today as a front line worker. Total skoosh. This too shall pass. #COVID19 #vaccine https://t.co/w4PuAxTluz,0,Work,10
"Dr. Bonnie Henry says the first dose of a vaccine for COVID-19 gives “amazing” immunity, so the government's decision to allow for a 35-day gap before the second dose is administered is rooted in science.  https://t.co/FRecXHAxgB",0,Politics,12
"@SylvesterTurner Covid testing in schools, please. It isn't a good experiment without baseline data. #COVID19 #testing #HoustonWeHaveAproblem #Houston",0,Testing,14
A government who were so fast to respond to @rihanna @GretaThunberg because they supported the #FarmersProtest but can’t move fast enough in a whole year to save the people of their country lol @narendramodi is a twat honestly https://t.co/FNvcuEAASI,1,Politics,12
"Anambra state government debunked rumours that Willie Obiano, CoS and wife test positive for Coronavirus https://t.co/Y6YkmCcAx4",1,Testing,14
"United Airlines reported a $473 million profit for the three months ending in September, underscoring the resilience of air travel demand during the spread of the Delta variant of the coronavirus. https://t.co/p42eL5m3UC",1,Travel,13
Diners in Southern California reacted with disappointment Friday about LA County's renewed mask mandate requiring people to wear masks again indoors as COVID-19 cases climb. https://t.co/97hZ7a9qpy,1,Masks,0
"MT/RT @searcher9090 
https://t.co/HNTG1ZPPuN 

CancerCureNow - https://t.co/jrmyHNKYj2 

#COVID19",0,Treatment,6
7 Day US Covid Confirmed Cases by County  For ME   2021-10-11:  Our latest Covid data visualizations thanks to our data scientists and USAFacts #coviddata #analytics #datavisualizations #covid19 #coronavirus #covid_19 https://t.co/2rJCMmD15R,0,Science,7
President of the Government of Aragon Javier Lambán tests positive for the COVID-19 after attending PSOE's three-day party congress.  https://t.co/32FOamiK9Z,1,Legislation,11
Niger Extends COVID-19 Lockdown By Two Weeks https://t.co/E0bQWKK1vV,0,Lockdown,4
@lal40501 @timesofindia Coronavirus in Trichy: Intense lockdown to be enforced in three wards - https://t.co/FXyz8DCy2d,0,Lockdown,4
"NEW: Biden administration issues first government-wide guidance about how to test federal employees for coronavirus
 
By @EricYoderWP
https://t.co/qxJsC2mJBH",0,Politics,12
"Watch a cop flouting the mask mandate....
#lockdownextension #COVID19 
#MaskUp https://t.co/ztD9DFjo23",1,Masks,0
"Talking to people about potential Covid-19 cures and them taking it. Surprisingly a lot of people I know will not take it. Where does this leave us? 
I for one will take it to help inoculate it all. Will you? 
#COVID19 #covidcure #covidfight",0,Treatment,6
"#DiscoverEskomExpo #InTheNews 
Hopefield HS learner, Chyle Mlondolozi excel at Eskom Expo for Young Scientists with project of how #COVID19 impacted the senior learners of the West Coast https://t.co/BGdOzgJ61E @Eskom_SA https://t.co/mXJbttxkH6",0,Science,7
Pfizer is doing good in US without much complaints on impacts unlike other vaxes.. https://t.co/5ae4UKBNVn,0,Vaccine,1
"Woe unto them that call evil good, and good evil

The Pandemic Archive - Laura Greenway
https://t.co/c6vLRjFTc6

#art #artists #Coronavirus #Pandemic  #CoronavirusArt #Covid19 #Death #Plague #Believe #ProtectOthers #Masks #evangelicals #christians https://t.co/oGQ71Umbt4",1,Masks,0
"Immense concern for citizens struggling to survive without income due to lockdown constraints @tynwaldlive

Is emergency funding available without condition 
@IOMGovernment ?

#isleofman #COVID19 https://t.co/8LGQEnNqKa",0,Legislation,11
"The COVID-19 pandemic has started a new trend in education, microschools. One of them just became available in Colorado and has many parents making the switch from public school. https://t.co/6zHaWlc8kA
 https://t.co/6ghNmPzwiM",0,Education,5
"😡 “The ‘meeting’ was little more than political cover for further erasure of our Indigenous voices – and in our homeland.""

Whether it's harming sacred sites or refusing to wear masks, Interior Dept. employees are putting Indigenous communities at risk. https://t.co/eSEEB0gfid",1,Masks,0
"LMAO
But campaign rallies were held, malls opened up but it protests that you have a problem with https://t.co/DAUph6R4CL",1,Testing,14
The government will evacuate Australians trapped in Wuhan by the coronavirus outbreak and quarantine them on Christmas Island (via @BIAUS) https://t.co/FRFWIVTS0F,1,Quarantine,3
@1BayCityRollers I'm sure they want the scientist who created covid19 to get the order of Lenin,1,Science,7
"My #srcd21 invited presentation is on: ""Immigration Policies and #COVID19: Addressing Compounded Crises for Latinx Children in the US.""  

Hope you can join us for a lively discussion.
#Latinx #children #immigration #SDOH 
@SRCDtweets @SRCDLatinx @fcdusorg",0,Legislation,11
@ricklevy67 @randlight @GregHuntMP Crap they want Labor in Victoria to fail. Lots of June Covid problems came from SCOMOCCHIO insisting  on schools opening too soon. Aged care and quarantine also feed failure. Look at hotel quarantine in other states - can’t get out China lockdown style https://t.co/3NlapeSktG https://t.co/7KcUj6bfTs,1,Quarantine,3
"@CSaligaWX @NycStormChaser The coronavirus has a higher R0 number than the flu. The flu does not spread faster, and yes there is a vaccine for the flu. There isn’t one for the coronavirus. You can be treated for symptoms. The flu is also anticipated every year and people choose not to protect themselves",0,Symptoms,2
Fight tyranny. This is brutally unacceptable. This government is evil. https://t.co/BkEooPsyzy,1,Politics,12
COVID-19 | New Zealand sets 90% vaccination target to end lockdowns https://t.co/nVu2dEy7md,0,Lockdown,4
"#Ayurvedic #medicines are also used to treat #corona #Vijayabaskar #livechennai #Covid19Chennai 
#GCC #Chennai
#ChennaiCorporation
#GreaterChennaiCorporation  #homequarantinelife #COVID19 #staysafe #stayhome #ChennaiCorporation #Coronavirus https://t.co/oqnoqIDFFV",0,Quarantine,3
"QLD records 2⃣ new local cases

Cases are linked to the aviation cluster, and have both been in home quarantine.

🔹Active cases - 25
🔹Hospitalised - 14
🔹ICU - 0
🔹Tests - 21,194
🔹Exposure sites - 186

🔸66.4% - one dose (16+)
🔸47.4% - fully vaccinated (16+)

#COVID19qld https://t.co/t0lQIyUhzf",0,Quarantine,3
"@atrupar A humbling Herman Cain/coronavirus timeline:

6/24: Attends Trump rally, maskless
7/2: Tests positive for Covid-19
7/10: Says he’s improving
7/15: Says his doctors seem happy
7/27: Says he’s really getting better
7/30: Dies https://t.co/6XFHETLsKb",1,Health,9
US State Population Distribution by County  For MS   2021-10-19:  Covid data insights from our data scientists and USAFacts #dataanalysis #datascience #dataanalytics #datavisualizations #covid19 #coronavirus #covid_19 https://t.co/QaLJDT02eF,0,Science,7
"ESPN reporter leaving network over COVID vaccine mandate https://t.co/5346nS7s8R via @Yahoo 
 you need to cover your butt to go in public, you need a drivers license to drive in public and a vaccine and mask to mingle with friends and co-workers . Life is harsh !",1,Work,10
"COVID-ALERT: Coronavirus vaccine may come sooner rather than later, Bill
Gates says - Global Pandemic News | #Coronavirus #COVID19 - https://t.co/JKMVX4em4d https://t.co/a4qzsuLSt7",0,Vaccine,1
Singapore: No quarantine orders for close contacts of COVID-19 cases as MOH urges personal responsibility - CNA https://t.co/aUq8R84Q8t,0,Quarantine,3
No more masks.  https://t.co/uVWiwPoowY,1,Masks,0
"Amid the havoc wreaked by coronavirus, there is another danger we've forgotten | ⁦@Freedland⁩ 

Jonathan Freedland notes that before getting too excited by the end of #COVID19 lockdown remember that Britain is leaving the EU in Dec 2020. #Brexit  https://t.co/73L7isVxJ9",0,Lockdown,4
"Change your behavior &amp; Defeat Covid-19.
https://t.co/Zztbhuw5XT
.
.
.
#IndianTravelStore #coronavirus #CoronaOutbreak #COVID19 #StaySafeRoarTomorrow #SafetyFirst #Corona #SocialDistancing #WearAMask #travel #himachal #Travelplans #traveldeals #travelling #Tourism #Tours #himachal https://t.co/SYKvISYTqc",0,Travel,13
#Capitalism #Covid Why? To sabotage efforts to suppress #Covid and make money thereby. Join webinar @WSWS_Updates TONIGHT! 6pm Bst! Panel of scientists and medics for straight up what it takes to end #Covid Critical. https://t.co/zlHaH9a9uO,1,Science,7
"So they bringing back a plane full of suspected coronavirus cases to the US and contemplating....CONTEMPLATING if to quarantine them.

My niggggggggggga🙄🙄🙄🙄🙄",1,Quarantine,3
This is what Sanwo-Olu told Lagosians about Malaria symptoms and COVID-19 https://t.co/SiVyYIcqUo #newspapers #feedly,0,Symptoms,2
"#كورونا
#COVID19
#coronavirus
#ม็อบ21ตุลา
General hospital in Sidi Ghazy،Kafr El Sheikh،Egypt:
Nurses at the hospital say do not have access to sufficient (PPE) as the COVID-19 pandemic continues.They've been harassed and threatened following their call for adequate protection https://t.co/9YTQ7bSnlK",0,Work,10
"The Nigeria Medical Association (NMA) Cross River State Branch has blamed the increase in the number of COVID-19 infections in Nigeria on inadequate Isolation/treatment centers across the country.
https://t.co/x5Tn601MU1
#SundayMotivation #SundayThoughts #LIVMUN https://t.co/h2ltD8c8Nx",0,Treatment,6
"Scientists are closely monitoring mutations in the virus that causes COVID-19. These variants could be more contagious, evade vaccines, or both.

Learn more about how and why the virus mutates: https://t.co/duvKLqjbaL https://t.co/Bncqucb3Tz",0,Science,7
Do you think the government should go for the Ghanaian students in China due to the outbreak of Coronavirus? Why? 🤔 #yennews #Mendeservesbetter #TopSpeed #showbizagenda,1,Legislation,11
"In the UK, coronavirus vaccines will only be available via the @NHSuk. You can be contacted by the NHS, your employer, a GP surgery or pharmacy local to you, to receive your vaccine. Remember, the vaccine is free of charge. At no point will you be asked to pay #coronavirusfrauds https://t.co/gyucbWqshO",0,Health,9
Coronavirus: Dominic Cummings attended meetings of science panel advising UK government https://t.co/9Zq8ID7cyI,1,Legislation,11
‘Epidemiologists just wanna vomit’: Doctors disturbed after Trump removes his mask at the White House https://t.co/8BSjL1jZPt,1,Masks,0
"Delhi has to be shut down completely for a week. Anyone could be a carrier of #Covid19. Health System overburdened by many times. All the Government offices to be closed down. No new patient could be treated, tested or traced. @ArvindKejriwal @PMOIndia @INCIndia @HMOIndia",1,Legislation,11
#BREAKING: Allianz Global Assistance launches #COVID19 travel insurance plan. READ MORE: https://t.co/DibJqVKPYQ https://t.co/TmVKqHBp4o,0,Travel,13
"COVID19 | Mumbai reports 7,381 fresh cases, 8,583 recoveries and 57 deaths; case tally at 5,86,692 https://t.co/LC2T0AQUpp",0,Statistics,8
"@SheldSink @senzovic I think this is 4 TB &amp;could explain why this moron has not died of #Covid19 yet.
Scientists think the TB vaccination (compulsory in SA for 80yrs already), is the reason why the death toll here is relatively low. Unfortunately some ppl slipped through the cracks during that time.",0,Science,7
"Coronavirus Is No Ebola, and That Presents a Different Problem    Good read-quarantine. Work together and nip it in the ... https://t.co/TxMHZdMED7",0,Quarantine,3
We just wanted to keep in touch and let you know that we are still open for business but fully abiding with the Governments COVID-19 rules.All of our staff are working from home but have access to all out systems and phones are working as though you are ringing us in the office. https://t.co/snFSzmR6iz,1,Work,10
"This Tory government have abandoned any hint of an appropriate public health response to the pandemic. This isn't incompetence it's government policy. It's hideous, &amp; I can't see change coming anytime soon. Wish I could be more positive. #JohnsonHasFailedTheNation #JohnsonMustGo https://t.co/7yp7EwAcrH",1,Legislation,11
Excited for every state to miraculously not have any covid19 cases for the last 14 days and everything is lifted by tomorrow,1,Statistics,8
"@SenSchumer Hey Chuckie @SenSchumer

Check this out. The top ten states plus DC.  Nine are blue states with the most lockdowns

Please can you explain the science behind this?

Please explain this since you guys follow the science?

https://t.co/WhguG27HoU",1,Lockdown,4
@McFaul I think somebody owns stock in this Covid19 cure all.  I have a Brother he is a Army Doctor he is working with some of the study groups for treatment he said there are 2 meds used together showing promise FDA aproved them for last ditch effort one starts with a T the other an R,1,Treatment,6
